697.9645,142.084,1500,18372,3.439023,0.335871,0.2330143,-0.7819564,41.96476,0.2208903
697.5301,142.3246,1501,18372,3.526038,0.3636013,0.4100312,1.903881,42.14739,0.1053341
697.2416,142.0327,1502,18372,3.476374,0.3653019,0.3229719,2.001801,41.73311,0.1660576
697.2413,142.2343,1503,18372,3.416351,0.3631431,0.377775,1.911879,41.87907,0.1010303
698.091,142.2626,1504,18372,3.403773,0.3473326,0.3590856,-0.6606302,41.51722,0.2562193
697.8458,142.5061,1505,18372,3.457336,0.3481494,0.4331908,1.946856,41.39472,0.08647589
697.5451,142.8947,1506,18372,3.425066,0.33803,0.3477672,1.958357,41.49656,0.1011961
697.4211,142.8929,1507,18372,3.395624,0.3620313,0.4129633,1.948672,41.59023,0.06333541
697.8584,142.779,1508,18372,3.34227,0.3476206,0.2984978,2.217258,41.54359,0.1410222
697.8202,143.3741,1509,18372,3.207651,0.3988341,0.3224865,2.245745,42.0299,0.09453934
697.6094,142.7403,1510,18372,3.339171,0.3617869,0.3117612,-0.6670571,41.80562,0.1614185
697.5666,142.6393,1511,18372,3.387941,0.3935747,0.4016362,2.036844,41.99342,0.08237151
697.4614,141.78,1512,18372,3.43011,0.3639482,0.2496259,-0.6830424,42.01561,0.1700411
697.2749,141.8972,1513,18372,3.378911,0.4002583,0.4144265,1.83149,42.16793,0.1239236
697.4965,142.1366,1514,18372,3.469118,0.3478957,0.3643093,2.043131,41.72552,0.2108753
697.2645,142.3101,1515,18372,3.421803,0.3753013,0.401087,1.937355,41.85938,0.1281344
697.1733,142.1936,1516,18372,3.529624,0.3446734,0.308617,2.038044,41.81813,0.1931512
697.3832,142.5228,1517,18372,3.449044,0.3717099,0.4490948,1.917486,42.04308,0.1425281
697.6359,141.8985,1518,18372,3.498554,0.3508441,0.3545527,-0.6141219,41.97153,0.134415
697.5752,141.4517,1519,18372,3.506699,0.3706699,0.3715134,1.934706,42.28231,0.15029
697.7692,141.2737,1520,18372,3.62499,0.3237276,0.402721,-0.4454781,41.59877,0.202871
698.1396,140.8502,1521,18372,3.504196,0.4093568,0.3093317,-0.451599,42.06378,0.1837558
698.8607,140.5914,1522,18372,3.58867,0.3612687,0.432591,-0.4443373,42.0257,0.1837187
698.5372,140.6466,1523,18372,3.428369,0.4196445,0.3640582,-0.314798,42.54258,0.2433025
698.8279,140.4538,1524,18372,3.53606,0.3763657,0.4475347,-0.2880363,42.35119,0.2348608
698.3901,140.9315,1525,18372,3.383863,0.4212528,0.3474282,-0.5467357,42.11253,0.2494956
698.4182,141.7085,1526,18372,3.479045,0.3491185,0.3603743,-0.3433999,42.06011,0.220838
698.3975,141.9451,1527,18372,3.493862,0.3238095,0.2979261,-0.7106032,41.56133,0.1769635
698.524,141.7739,1528,18372,3.523901,0.3517981,0.3676636,-0.5730006,42.0374,0.1316252
698.2718,141.6975,1529,18372,3.439549,0.3616582,0.373999,2.117477,41.92677,0.2462023
698.5674,141.9268,1530,18372,3.498589,0.3584044,0.3501136,-0.5790399,42.12767,0.1769049
698.2675,141.5872,1531,18372,3.433764,0.3984886,0.3132109,2.159867,42.15339,0.1129436
698.4277,141.4281,1532,18372,3.571323,0.3348219,0.3431172,-0.6584511,41.93676,0.2136521
697.9105,141.2492,1533,18372,3.539806,0.3548152,0.405218,2.316683,41.62006,0.1521501
697.8513,141.3632,1534,18372,3.543386,0.3540018,0.4786301,-0.6796239,42.07715,0.1827669
697.9577,141.0863,1535,18372,3.536949,0.3691751,0.3523583,-0.5744914,41.8083,0.1761157
698.1913,141.002,1536,18372,3.630145,0.3264847,0.4694045,-0.3771161,41.87481,0.1971908
698.0073,140.2889,1537,18372,3.335046,0.4372568,0.3873932,-0.3587718,42.09188,0.2088475
698.371,140.7541,1538,18372,3.49126,0.3811669,0.4742828,-0.2815628,42.14834,0.1580266
697.9283,141.0963,1539,18372,3.482942,0.4156389,0.4063283,-0.645413,42.01461,0.1820357
697.8259,141.0294,1540,18372,3.50245,0.358935,0.4330513,-0.3833264,42.11305,0.2319588
697.9954,141.1159,1541,18372,3.432815,0.4154363,0.3028059,-0.4167456,42.35228,0.2241478
697.702,140.8158,1542,18372,3.564818,0.3491819,0.4427362,-0.481935,42.32362,0.1989177
697.3419,140.5261,1543,18372,3.492771,0.4262448,0.3388905,-0.6497949,42.83789,0.1533016
697.5132,140.8126,1544,18372,3.539103,0.3470805,0.4270948,-0.4221969,41.77766,0.2807059
697.4577,140.6607,1545,18372,3.491923,0.4284853,0.3594355,-0.7449204,42.59233,0.1786301
697.7837,140.5218,1546,18372,3.477782,0.3890156,0.4495824,-0.4528874,42.62064,0.129941
697.8375,140.6579,1547,18372,3.496982,0.4099528,0.3906956,-0.7077036,42.33076,0.2781882
698.0004,140.5912,1548,18372,3.559719,0.3527338,0.5147868,-0.313053,42.36897,0.2201134
697.9116,140.31,1549,18372,3.410004,0.419691,0.462903,-0.4551205,42.62598,0.1653866
698.2765,140.4261,1550,18372,3.57637,0.368261,0.5344855,-0.2726001,42.64223,0.1776853
698.071,140.5387,1551,18372,3.454193,0.3886009,0.4165407,-0.5327548,42.30663,0.2027095
698.2792,141.0851,1552,18372,3.599377,0.3377752,0.4020804,-0.4926606,42.19259,0.1965366
698.2464,140.6167,1553,18372,3.559249,0.3710772,0.4236094,-0.4331604,42.17412,0.2396844
698.192,140.1597,1554,18372,3.48306,0.3929203,0.4500082,-0.3286989,42.40451,0.1647604
697.8469,139.8719,1555,18372,3.346962,0.4392011,0.407702,-0.3480983,42.43445,0.1665423
698.1585,140.1156,1556,18372,3.560089,0.385879,0.4882499,-0.2798719,42.39003,0.1502669
698.22,139.8238,1557,18372,3.286508,0.4528474,0.5324365,-0.1318305,42.92817,0.2085401
698.5096,139.9133,1558,18372,3.487797,0.3796584,0.55812,-0.3374653,42.20543,0.1726996
698.7248,139.9688,1559,18372,3.432048,0.3907502,0.476332,-0.1486947,42.16354,0.1726207
698.9415,140.1003,1560,18372,3.440747,0.3797331,0.4979384,-0.1983823,42.50013,0.1415727
698.7896,140.4987,1561,18372,3.457089,0.407003,0.414876,-0.4501556,42.25974,0.1873982
699.5015,140.2602,1562,18372,3.433849,0.4267044,0.5205474,-0.2836221,42.6184,0.1728414
699.3875,139.6495,1563,18372,3.343095,0.4311621,0.503463,-0.2936388,42.35098,0.2215093
699.3983,139.3835,1564,18372,3.429404,0.4213992,0.5902937,-0.2193791,42.25088,0.1099836
699.3143,139.5295,1565,18372,3.251307,0.4401891,0.5259661,-0.1233953,42.30326,0.1899382
699.3723,139.5601,1566,18372,3.348386,0.4094029,0.5869427,-0.1434385,42.71468,0.1504278
699.4566,138.9697,1567,18372,3.383771,0.4091482,0.5857146,-0.04507443,42.04235,0.1602743
699.8532,139.597,1568,18372,3.330003,0.4320863,0.5121373,-0.2501405,42.25104,0.1928104
699.9205,139.9457,1569,18372,3.270415,0.4638894,0.4653708,-0.2435999,42.32198,0.1980806
699.5359,140.5062,1570,18372,3.395276,0.4301626,0.4423487,-0.2965249,42.71538,0.1862383
699.1136,140.4881,1571,18372,3.462995,0.3967989,0.4077542,-0.3208753,42.35175,0.2479955
698.649,140.3673,1572,18372,3.530695,0.3954898,0.4610149,-0.4141922,42.04359,0.1876258
698.296,140.4566,1573,18372,3.517095,0.394197,0.3843315,-0.6565746,42.1396,0.254179
698.1927,140.1342,1574,18372,3.609628,0.3522419,0.5281037,-0.2638302,42.15553,0.2038951
698.5223,140.1801,1575,18372,3.482385,0.3935706,0.4438135,-0.255285,41.97386,0.1526283
699.043,140.4183,1576,18372,3.491971,0.3864961,0.41698,-0.3035179,42.33989,0.2177129
698.5701,140.3111,1577,18372,3.492576,0.3876598,0.4065966,-0.4470311,42.04,0.2866457
698.3677,139.991,1578,18372,3.452825,0.3759653,0.4882143,-0.1951836,42.39346,0.1972748
697.8297,139.5827,1579,18372,3.27258,0.4754764,0.4937305,-0.1627631,42.74779,0.1478725
698.2816,139.6276,1580,18372,3.509386,0.3813327,0.5408641,-0.2456202,42.43398,0.09550279
698.8265,139.7861,1581,18372,3.369078,0.3859145,0.4980274,-0.08299026,42.54066,0.1327091
699.0569,140.1667,1582,18372,3.445109,0.3963448,0.5048286,-0.2640654,42.32006,0.1936189
698.2021,139.8536,1583,18372,3.373465,0.4222943,0.4522459,-0.2089743,42.42644,0.1577913
697.6054,140.0328,1584,18372,3.49704,0.3845649,0.4710151,-0.3263235,42.40658,0.1461982
697.923,139.9557,1585,18372,3.275921,0.4518248,0.3856199,-0.2537708,42.58345,0.1756207
698.0952,139.8657,1586,18372,3.260432,0.454775,0.539248,-0.1901413,42.76416,0.1347575
697.4572,140.1747,1587,18372,3.466508,0.4361131,0.4273916,-0.5311053,42.48602,0.1348325
697.4457,139.7936,1588,18372,3.386976,0.3958967,0.518531,-0.157651,42.70859,0.1993684
697.3417,139.708,1589,18372,3.35229,0.445617,0.4455971,-0.2078798,42.85167,0.1394342
697.7061,139.7125,1590,18372,3.46458,0.3937026,0.5063099,-0.2776011,42.61867,0.1695457
698.3365,139.6395,1591,18372,3.332154,0.4442135,0.4881919,-0.2434547,42.33906,0.1489703
698.9213,139.2358,1592,18372,3.363201,0.4241091,0.5045756,-0.1128705,42.67438,0.1176894
698.4667,139.412,1593,18372,3.375385,0.4320745,0.511303,-0.1645141,42.51248,0.1156379
698.2441,139.6498,1594,18372,3.436998,0.384613,0.5603611,-0.2139997,42.58577,0.1383995
698.1439,139.9178,1595,18372,3.302495,0.4367514,0.4507778,-0.1973592,42.34209,0.2006119
698.3681,140.0843,1596,18372,3.459876,0.3875042,0.5087476,-0.2754073,42.26509,0.160627
698.3109,140.2273,1597,18372,3.413221,0.410575,0.4379917,-0.3143063,42.38528,0.1925386
698.1937,140.2994,1598,18372,3.569258,0.3472464,0.5010142,-0.2390418,42.64189,0.2299681
698.0849,140.4561,1599,18372,3.422594,0.4031631,0.3448304,-0.3384742,42.57915,0.2251409
698.3603,140.5297,1600,18372,3.623409,0.3341264,0.4700579,-0.2464829,42.30432,0.2636856
698.4776,140.976,1601,18372,3.585003,0.3447312,0.3307185,-0.5893532,41.95923,0.2563504
698.8223,140.8237,1602,18372,3.621713,0.326687,0.4160388,-0.2062124,42.13276,0.2081296
698.8978,140.4323,1603,18372,3.417284,0.398338,0.4533687,-0.2977537,42.16145,0.2042207
699.0285,140.2449,1604,18372,3.508755,0.3942823,0.511922,-0.2662808,42.71311,0.2096496
698.6756,140.3113,1605,18372,3.403952,0.3947398,0.4752095,-0.2000828,42.38537,0.1980052
698.3972,140.9778,1606,18372,3.564595,0.3493479,0.399534,-0.566506,41.77517,0.1819985
698.7241,141.3459,1607,18372,3.52528,0.3306962,0.2652609,-0.6122099,41.76752,0.2367094
698.978,141.1449,1608,18372,3.535565,0.3474177,0.3441145,-0.2459825,41.91844,0.2624975
698.5651,141.0932,1609,18372,3.515523,0.3801894,0.4332394,-0.6255369,41.6426,0.2366319
698.4563,141.2279,1610,18372,3.517703,0.3523886,0.3886093,-0.361009,41.86099,0.2238603
698.3477,141.0035,1611,18372,3.48017,0.3905221,0.3386689,-0.7573257,41.79294,0.2052608
698.9671,140.8347,1612,18372,3.473099,0.3520088,0.4313431,-0.167455,41.95749,0.1868048
698.41,140.7055,1613,18372,3.470921,0.3803544,0.4059913,-0.4067527,41.75701,0.2386866
697.899,140.8895,1614,18372,3.475967,0.3561268,0.4072913,-0.3486395,42.10279,0.2061335
697.8245,140.836,1615,18372,3.433682,0.3997332,0.3051355,-0.5837861,41.7615,0.1695308
698.1192,141.1332,1616,18372,3.518249,0.3643112,0.371856,-0.3341775,42.0067,0.1855329
697.6061,141.7286,1617,18372,3.375571,0.3624617,0.3690847,2.019331,41.77721,0.1753084
697.5645,141.5436,1618,18372,3.544968,0.3336127,0.3953285,-0.6708727,41.66215,0.1947626
697.4512,141.9128,1619,18372,3.470634,0.356219,0.3469779,1.967042,41.81497,0.1294443
697.034,141.9583,1620,18372,3.531664,0.3154202,0.3151288,-0.7398339,41.44481,0.1319
697.2626,141.871,1621,18372,3.363607,0.3626968,0.3945745,1.981255,41.99918,0.1611637
697.128,142.0321,1622,18372,3.462697,0.3551964,0.2619423,2.050511,41.60225,0.1340168
696.9199,141.7905,1623,18372,3.393747,0.3908256,0.3970839,1.859369,41.9215,0.1438775
696.6447,141.2957,1624,18372,3.494266,0.3633723,0.3738094,-0.5836194,41.81487,0.1832217
696.9792,140.7731,1625,18372,3.421848,0.4276959,0.3840962,-0.6330763,41.87375,0.1341175
697.2043,140.8344,1626,18372,3.404516,0.390119,0.4135202,-0.1963431,42.34186,0.2395313
697.3927,141.0306,1627,18372,3.386206,0.4125963,0.3322992,2.302627,42.06881,0.1211749
697.7943,141.223,1628,18372,3.471899,0.3782379,0.3233351,-0.5189253,41.74353,0.2130992
697.4359,141.442,1629,18372,3.439765,0.3861837,0.3171693,2.232762,42.07077,0.21011
698.035,140.7776,1630,18372,3.423381,0.3729371,0.4862538,-0.2795451,41.83076,0.2278838
697.9048,140.4713,1631,18372,3.23564,0.4544436,0.3869479,-0.05640387,42.18448,0.1966871
697.4905,140.9642,1632,18372,3.440454,0.3475845,0.4084208,-0.2309131,41.6501,0.194244
697.2217,141.0722,1633,18372,3.384447,0.4204896,0.2525823,-0.6160611,41.62064,0.153729
697.6271,140.7064,1634,18372,3.447831,0.3688706,0.4722956,-0.3104072,41.97922,0.1762358
697.1777,140.6049,1635,18372,3.325693,0.477825,0.3335394,-0.6110785,42.13252,0.1531716
697.2598,140.836,1636,18372,3.468486,0.3595739,0.4554189,-0.1863169,41.96415,0.168923
697.3417,139.9156,1637,18372,3.229513,0.5323722,0.4521923,-0.2070116,42.89833,0.1021901
697.4957,139.7806,1638,18372,3.394948,0.4118291,0.5755883,-0.2057813,42.15536,0.1428464
697.4768,139.9181,1639,18372,3.245859,0.5013433,0.476186,-0.2072589,42.56696,0.05505819
697.3315,139.7395,1640,18372,3.255879,0.433867,0.5266166,-0.09590787,42.53713,0.124778
697.3208,139.5325,1641,18372,3.246653,0.5077367,0.4913615,-0.207862,42.39088,0.06556641
697.2283,139.8921,1642,18372,3.217368,0.4621036,0.5535371,-0.1096105,42.66686,0.1149226
697.0941,139.9185,1643,18372,3.23942,0.4927078,0.3751769,-0.2370019,42.2639,0.1194037
696.8467,139.5674,1644,18372,3.307432,0.468563,0.4799656,-0.09680991,42.5816,0.1499682
696.9257,140.1531,1645,18372,3.178186,0.4992764,0.3268013,-0.112846,42.55513,0.104344
696.8154,140.3199,1646,18372,3.281264,0.4401762,0.4600242,-0.2525286,42.65764,0.1256986
696.6182,140.8563,1647,18372,3.433595,0.4219968,0.3197152,2.190947,42.14259,0.1381581
696.6573,140.2206,1648,18372,3.221817,0.4622816,0.4068829,-0.3533041,42.92736,0.1036007
696.5145,139.9115,1649,18372,3.189318,0.5067942,0.3685763,-0.1825214,42.87684,0.08282123
696.4584,139.8762,1650,18372,3.290139,0.4397335,0.4766151,-0.1587453,42.75897,0.1129212
696.3325,140.0081,1651,18372,3.279048,0.5344248,0.3867085,-0.4672259,42.55091,0.08918142
696.6029,140.4628,1652,18372,3.401895,0.4205832,0.4522302,-0.3736718,42.26587,0.142203
696.5455,140.3416,1653,18372,3.379697,0.4825193,0.3833611,-0.5997468,42.505,0.09936883
695.9722,140.2302,1654,18372,3.225572,0.5010801,0.3741105,-0.3064882,42.88122,0.1656833
695.8309,140.2705,1655,18372,3.419308,0.4751356,0.3110383,-0.5756009,42.51928,0.08488832
696.1237,140.0795,1656,18372,3.199748,0.4785507,0.475872,-0.2023912,43.12152,0.0984626
695.997,140.6314,1657,18372,3.484867,0.4253052,0.3544101,-0.6561924,42.47923,0.08490412
696.1002,140.9961,1658,18372,3.523061,0.3902676,0.3104231,-0.7614174,42.43423,0.09884148
696.1357,141.2263,1659,18372,3.429048,0.4132855,0.3304405,1.957806,42.44831,0.04749092
696.3934,141.5876,1660,18372,3.525558,0.3560064,0.3453957,2.240244,42.18915,0.1837914
696.3494,141.4517,1661,18372,3.473871,0.3942703,0.3945944,1.945396,42.5211,0.1507958
696.3647,141.3412,1662,18372,3.468706,0.3899431,0.3663496,2.231422,42.61097,0.1555733
696.772,141.3892,1663,18372,3.474391,0.3901731,0.2976258,1.959011,42.20675,0.1458492
697.2827,141.5509,1664,18372,3.577271,0.3449821,0.3861527,2.215456,41.73059,0.167226
697.6343,141.3158,1665,18372,3.458014,0.3765676,0.3275799,2.312379,41.88453,0.2384466
697.5817,141.1446,1666,18372,3.554325,0.3524613,0.3102151,-0.1826215,42.18983,0.1755291
697.3804,140.9515,1667,18372,3.502845,0.3866986,0.3276445,2.075114,42.47451,0.1565628
697.5455,140.7263,1668,18372,3.552596,0.3565971,0.3890636,-0.5358752,41.99467,0.1613321
697.261,140.8934,1669,18372,3.445693,0.4200703,0.2116461,2.240556,42.22949,0.1388397
697.361,140.6028,1670,18372,3.402322,0.3911437,0.3766207,-0.3867707,42.61477,0.1471778
697.2935,141.2828,1671,18372,3.437934,0.3636754,0.2630921,1.934847,42.13659,0.1218335
697.5137,140.9538,1672,18372,3.582676,0.3697256,0.3892132,-0.4343406,42.07683,0.1972112
697.4005,140.9138,1673,18372,3.385761,0.4140863,0.3591774,-0.6105356,42.47301,0.1316023
697.2583,140.7366,1674,18372,3.457986,0.3833264,0.3982193,-0.3601035,42.58735,0.215141
697.349,141.1397,1675,18372,3.399872,0.4150624,0.3080455,2.082124,42.40545,0.1422155
697.0001,141.1697,1676,18372,3.562908,0.3411794,0.3286389,-0.5630226,42.19198,0.1955782
697.4384,140.988,1677,18372,3.451785,0.4118562,0.2679331,-0.4325131,42.20372,0.1655173
697.6321,140.367,1678,18372,3.43458,0.3679441,0.4533452,-0.2046665,42.6,0.1686728
697.7557,140.7874,1679,18372,3.419142,0.4152162,0.3533802,-0.6001051,41.96262,0.1911089
697.5999,141.1987,1680,18372,3.509609,0.352899,0.4306335,-0.5228822,42.02074,0.2047916
697.7783,141.368,1681,18372,3.477507,0.3844232,0.416234,-0.6820194,41.92658,0.1742676
698.4011,141.7852,1682,18372,3.435228,0.3565466,0.3578662,-0.7132152,41.86615,0.1718567
698.3076,141.804,1683,18372,3.471256,0.3653443,0.3945741,1.963722,41.78962,0.1366688
698.741,141.7458,1684,18372,3.513928,0.3384359,0.1876709,-0.2694493,41.7221,0.1632306
698.189,141.8323,1685,18372,3.451674,0.3471859,0.3222427,2.125014,41.86251,0.1836855
698.2614,141.6092,1686,18372,3.488778,0.36707,0.3315347,-0.2813375,42.16752,0.1458717
698.5262,141.4758,1687,18372,3.45964,0.3750162,0.2531129,2.135969,42.57494,0.2007322
698.5464,141.25,1688,18372,3.502458,0.3598269,0.2889564,-0.06212581,41.89139,0.1802961
698.1693,141.5459,1689,18372,3.512102,0.3839596,0.347789,-0.7828897,42.14915,0.1638619
698.3332,141.1791,1690,18372,3.473962,0.3780734,0.3896471,-0.1844475,42.04165,0.2192709
698.1035,141.0676,1691,18372,3.436713,0.4250414,0.333538,2.237484,41.93706,0.1813713
697.9554,140.59,1692,18372,3.372623,0.3920147,0.4143674,-0.2051142,42.3088,0.2399523
698.0853,140.269,1693,18372,3.39309,0.4514606,0.3926738,-0.3072245,41.97541,0.137674
